"","plz_code","ZIP_3","ZIP3_ID"
"1330","39291","392",712
"1331","07926","079",739
"1332","83629","836",129
"1333","18249","182",698
"1334","07629","076",744
"1335","07613","076",744
"1336","95683","956",143
"1337","83080","830",87
"1338","92670","926",841
"1339","83139","831",85
"1340","84166","841",45
"1341","95652","956",143
"1342","83093","830",87
"1343","06803","068",667
"1344","06808","068",666
"1345","17214","172",719
"1346","08459","084",731
"1347","04277","042",868
"1348","95698","956",143
"1349","08262","082",735
"1350","94345","943",26
"1351","93491","934",50
"1352","08328","083",732
"1353","84160","841",45
"1354","08309","083",732
"1355","08396","083",733
"1356","17192","171",722
"1357","04808","048",858
"1358","16833","168",871
"1359","94522","945",21
"1360","93486","934",50
"1361","94559","945",21
"1362","08344","083",732
"1363","16827","168",871
"1364","93479","934",50
"1365","84387","843",83
"1366","14469","144",777
"1367","09430","094",1123
"1368","09518","095",1118
"1369","13587","135",820
"1370","16761","167",873
"1371","01623","016",806
"1372","01589","015",807
"1373","09633","096",1116
"1374","94104","941",1175
"1375","10367","103",379
"1376","18546","185",695
"1377","94143","941",1175
"1378","01773","017",804
"1379","01778","017",804
"1380","03222","032",905
"1381","15326","153",914
"1382","02799","027",768
"1383","02796","027",768
"1384","82362","823",17
"1385","90409","904",760
"1386","90478","904",760
"1387","82279","822",19
"1388","39387","393",707
"1389","85128","851",1005
"1390","39345","393",708
"1391","85116","851",1005
"1392","85254","852",1004
"1393","85259","852",1004
"1394","85253","852",1004
"1395","99628","996",1141
"1396","06456","064",687
"1397","29471","294",726
"1398","82377","823",17
"1399","85113","851",1005
"1400","82549","825",12
"1401","96346","963",56
"1402","80995","809",814
"1403","19306","193",762
"1404","80935","809",814
"1405","07749","077",742
"1406","81671","816",39
"1407","83624","836",129
"1408","81829","818",31
"1409","95180","951",93
"1410","92224","922",852
"1411","93346","933",51
"1412","06242","062",690
"1413","95126","951",93
"1414","95709","957",140
"1415","93183","931",53
"1416","93182","931",53
"1417","82490","824",13
"1418","90469","904",760
"1419","90491","904",760
"1420","82211","822",19
"1421","82296","822",19
"1422","07318","073",747
"1423","19294","192",765
"1424","99444","994",1147
"1425","90559","905",755
"1426","99636","996",1141
"1427","91278","912",897
"1428","25365","253",850
"1429","89619","896",315
"1430","36100","361",561
"1431","88441","884",1071
"1432","30853","308",601
"1433","97295","972",1020
"1434","73525","735",1041
"1435","97999","979",1072
"1436","97271","972",1020
"1437","97276","972",1020
"1438","89173","891",332
"1439","88487","884",1071
"1440","37249","372",636
"1441","24242","242",551
"1442","21271","212",487
"1443","31191","311",662
"1444","22848","228",459
"1445","20255","202",621
"1446","20357","203",620
"1447","97688","976",1081
"1448","24629","246",536
"1449","20149","201",622
"1450","29223","292",728
"1451","31249","312",661
"1452","97239","972",1020
"1453","21037","210",494
"1454","24637","246",539
"1455","36457","364",558
"1456","37539","375",632
"1457","24601","246",539
"1458","38729","387",608
"1459","87527","875",1135
"1460","21029","210",494
"1461","89564","895",320
"1462","91626","916",882
"1463","87724","877",1165
"1464","22955","229",453
"1465","97531","975",1085
"1466","97513","975",1089
"1467","38112","381",618
"1468","91619","916",883
"1469","86720","867",982
"1470","98547","985",959
"1471","21527","215",466
"1472","29559","295",725
"1473","97461","974",1018
"1474","38110","381",618
"1475","38559","385",613
"1476","29585","295",725
"1477","86424","864",943
"1478","83735","837",128
"1479","93356","933",51
"1480","06112","061",692
"1481","39524","395",705
"1482","93053","930",28
"1483","93083","930",28
"1484","95659","956",143
"1485","18299","182",698
"1486","95706","957",142
"1487","04158","041",870
"1488","04105","041",870
"1489","04564","045",862
"1490","83254","832",135
"1491","04315","043",867
"1492","92559","925",847
"1493","84326","843",83
"1494","08324","083",732
"1495","08349","083",732
"1496","09394","093",1126
"1497","84524","845",79
"1498","84571","845",79
"1499","84335","843",83
"1500","94379","943",26
"1501","09236","092",1130
"1502","14478","144",777
"1503","14532","145",776
"1504","14129","141",778
"1505","94579","945",22
"1506","94261","942",27
"1507","16540","165",874
"1508","15936","159",907
"1509","15837","158",909
"1510","13353","133",824
"1511","10787","107",437
"1512","10557","105",363
"1513","03253","032",905
"1514","17349","173",718
"1515","12101","121",527
"1516","94568","945",22
"1517","10437","104",369
"1518","10405","104",369
"1519","33129","331",511
"1520","65830","658",360
"1521","35580","355",574
"1522","78073","780",275
"1523","32609","326",657
"1524","27211","272",926
"1525","69254","692",179
"1526","75365","753",1121
"1527","64380","643",1035
"1528","72367","723",74
"1529","72358","723",74
"1530","63110","631",1105
"1531","28211","282",902
"1532","78267","782",270
"1533","78253","782",270
"1534","35305","353",578
"1535","72415","724",72
"1536","78580","785",265
"1537","27442","274",923
"1538","28832","288",894
"1539","35260","352",580
"1540","32839","328",646
"1541","33039","330",513
"1542","70499","704",9
"1543","70435","704",9
"1544","63924","639",1151
"1545","25791","257",834
"1546","21709","217",525
"1547","72511","725",70
"1548","36318","363",559
"1549","36358","363",559
"1550","88515","885",1069
"1551","71720","717",111
"1552","72813","728",63
"1553","71563","715",118
"1554","63871","638",1156
"1555","24941","249",564
"1556","34130","341",423
"1557","12351","123",523
"1558","10247","102",383
"1559","01774","017",804
"1560","12527","125",521
"1561","15732","157",912
"1562","17398","173",718
"1563","01219","012",811
"1564","01277","012",811
"1565","01968","019",853
"1566","15517","155",913
"1567","15374","153",914
"1568","02977","029",802
"1569","02733","027",768
"1570","15230","152",915
"1571","02956","029",803
"1572","02797","027",768
"1573","86874","868",981
"1574","87637","876",1166
"1575","99735","997",1170
"1576","96126","961",58
"1577","86842","868",981
"1578","96185","961",58
"1579","86514","865",995
"1580","21368","213",478
"1581","38557","385",613
"1582","86830","868",981
"1583","91805","918",876
"1584","96476","964",89
"1585","91469","914",893
"1586","96169","961",58
"1587","86356","863",951
"1588","86707","867",983
"1589","91801","918",877
"1590","38465","384",614
"1591","29490","294",726
"1592","38376","383",616
"1593","86444","864",948
"1594","96175","961",58
"1595","86161","861",953
"1596","29481","294",726
"1597","38459","384",614
"1598","91186","911",898
"1599","73663","736",1039
"1600","34593","345",407
"1601","97816","978",1077
"1602","25371","253",850
"1603","88284","882",1078
"1604","25368","253",850
"1605","88212","882",1078
"1606","97785","977",1079
"1607","30952","309",597
"1608","37235","372",636
"1609","58513","585",105
"1610","79426","794",497
"1611","77977","779",390
"1612","58708","587",103
"1613","77966","779",390
"1614","48351","483",201
"1615","57462","574",168
"1616","79669","796",492
"1617","79348","793",501
"1618","49594","495",643
"1619","67725","677",450
"1620","26160","261",800
"1621","59510","595",221
"1622","57290","572",170
"1623","57250","572",170
"1624","56477","564",352
"1625","78120","781",273
"1626","67251","672",469
"1627","26133","261",800
"1628","76467","764",1045
"1629","67136","671",476
"1630","49152","491",654
"1631","33397","333",509
"1632","76149","761",1056
"1633","79879","798",482
"1634","55469","554",435
"1635","56579","565",350
"1636","26629","266",788
"1637","48163","481",206
"1638","44309","443",336
"1639","59387","593",223
"1640","54673","546",288
"1641","54669","546",288
"1642","54450","544",239
"1643","53909","539",331
"1644","53945","539",330
"1645","66701","667",304
"1646","47229","472",214
"1647","49847","498",638
"1648","41469","414",324
"1649","46537","465",90
"1650","41540","415",321
"1651","66806","668",300
"1652","40880","408",1059
"1653","46149","461",99
"1654","40789","407",1061
"1655","50937","509",955
"1656","50997","509",954
"1657","40724","407",1061
"1658","50668","506",958
"1659","45141","451",160
"1660","45327","453",158
"1661","66649","666",249
"1662","26871","268",784
"1663","56567","565",350
"1664","66497","664",255
"1665","48341","483",199
"1666","45277","452",159
"1667","53127","531",294
"1668","45770","457",144
"1669","45888","458",189
"1670","53757","537",338
"1671","45659","456",153
"1672","44795","447",422
"1673","39435","394",706
"1674","91217","912",897
"1675","83670","836",129
"1676","80689","806",818
"1677","80687","806",818
"1678","85411","854",1060
"1679","39418","394",706
"1680","95494","954",154
"1681","19417","194",761
"1682","85290","852",1004
"1683","82024","820",1167
"1684","92280","922",852
"1685","95236","952",92
"1686","06406","064",687
"1687","95213","952",92
"1688","39579","395",705
"1689","84104","841",46
"1690","95152","951",93
"1691","85464","854",1060
"1692","85591","855",1057
"1693","93358","933",51
"1694","83620","836",129
"1695","19376","193",763
"1696","85614","856",1052
"1697","82398","823",17
"1698","91332","913",895
"1699","86577","865",996
"1700","82499","824",13
"1701","82239","822",19
"1702","29485","294",726
"1703","86567","865",996
"1704","06467","064",687
"1705","82444","824",13
"1706","86579","865",996
"1707","96352","963",56
"1708","19061","190",766
"1709","06682","066",681
"1710","06118","061",692
"1711","18258","182",698
"1712","83543","835",131
"1713","06847","068",668
"1714","95643","956",143
"1715","84428","844",81
"1716","04610","046",860
"1717","84092","840",49
"1718","84539","845",80
"1719","04416","044",864
"1720","92542","925",847
"1721","83250","832",135
"1722","83352","833",133
"1723","83324","833",133
"1724","83377","833",133
"1725","04821","048",858
"1726","93499","934",50
"1727","09385","093",1126
"1728","84567","845",79
"1729","94234","942",27
"1730","93480","934",50
"1731","09465","094",1123
"1732","14947","149",770
"1733","94253","942",27
"1734","94140","941",1171
"1735","94544","945",22
"1736","09569","095",1119
"1737","94269","942",27
"1738","14163","141",778
"1739","14169","141",778
"1740","94113","941",1175
"1741","12105","121",527
"1742","94161","941",1175
"1743","13359","133",824
"1744","12099","120",530
"1745","10439","104",369
"1746","12049","120",530
"1747","25581","255",846
"1748","21259","212",487
"1749","74547","745",969
"1750","37186","371",637
"1751","30459","304",605
"1752","30165","301",596
"1753","36179","361",562
"1754","25579","255",846
"1755","30163","301",596
"1756","36145","361",561
"1757","24814","248",532
"1758","30938","309",598
"1759","31180","311",662
"1760","97779","977",1079
"1761","24241","242",551
"1762","29633","296",724
"1763","20459","204",619
"1764","20148","201",622
"1765","37293","372",636
"1766","89177","891",332
"1767","22309","223",400
"1768","89257","892",327
"1769","87452","874",1136
"1770","87789","877",1165
"1771","73488","734",1042
"1772","98617","986",1016
"1773","91637","916",883
"1774","31224","312",661
"1775","86519","865",992
"1776","87437","874",1136
"1777","87477","874",1136
"1778","91614","916",884
"1779","99842","998",1169
"1780","98631","986",1016
"1781","21493","214",475
"1782","38690","386",611
"1783","37445","374",634
"1784","35641","356",571
"1785","68804","688",384
"1786","61440","614",1028
"1787","32312","323",626
"1788","65936","659",353
"1789","33729","337",554
"1790","72227","722",76
"1791","64285","642",1037
"1792","33818","338",548
"1793","60435","604",61
"1794","60318","603",62
"1795","35119","351",582
"1796","74939","749",964
"1797","78576","785",265
"1798","32457","324",625
"1799","72469","724",72
"1800","25709","257",834
"1801","72477","724",72
"1802","34537","345",407
"1803","71282","712",124
"1804","21781","217",525
"1805","32699","326",656
"1806","74369","743",929
"1807","25779","257",834
"1808","25862","258",830
"1809","74211","742",932
"1810","21756","217",525
"1811","21727","217",525
"1812","72818","728",63
"1813","25879","258",830
"1814","63829","638",1156
"1815","72513","725",70
"1816","25788","257",834
"1817","31627","316",677
"1818","31622","316",677
"1819","31699","316",675
"1820","24852","248",531
"1821","88697","886",1064
"1822","37647","376",631
"1823","34587","345",407
"1824","88271","882",1078
"1825","73207","732",971
"1826","25376","253",850
"1827","25588","255",846
"1828","86479","864",943
"1829","96154","961",58
"1830","86738","867",982
"1831","97522","975",1090
"1832","23919","239",588
"1833","21401","214",474
"1834","86655","866",988
"1835","23566","235",569
"1836","86980","869",980
"1837","86517","865",989
"1838","86977","869",980
